time_stamp [milli-sec],actor_1_x,actor_1_y
102,-0.26170188200251393,4.9868931387094655
203,-0.37390585801665815,4.977402019911836
306,-0.5073760433258775,4.974602426457915
408,-0.6595938081421442,4.977160849074276
509,-0.8282910576639527,4.990447920273818
610,-1.011178307010272,5.012281647127764
711,-1.2052784777597156,5.030183366597628
813,-1.4067822390151528,5.029792636754576
914,-1.610572855248715,4.990246993641125
1018,-1.818725330849868,4.974841683335456
1119,-2.028833669170148,4.9772230419895065
1220,-2.2386044807832093,4.996040315169818
1321,-2.444169113172896,5.019056630608197
1424,-2.6409504144244975,5.031061418517049
1525,-2.8256368045226536,5.027132858029077
1626,-2.994024196358378,4.9885502038136895
1729,-3.1502340160439535,4.975757933245399
1830,-3.2897622802517064,4.9744250193729895
1933,-3.4090241759751394,4.977402086819768
2039,-3.5098868960983056,4.983486168894061
2141,-3.6418821866989246,4.992912953547917
2245,-3.7145449949098115,4.985619559546479
2346,-3.7387131226628143,4.970696180866731
2450,-3.726057446599745,4.951696271403709
2553,-3.6853739786481254,4.935862346061084
2654,-3.6276724967612,4.925567482954653
2755,-3.5664357021822637,4.923240644818576
2857,-3.512793723156648,4.9341022512113195
2958,-3.477653529192268,4.963307698408443
3059,-3.468874323381739,5.01615207296436
3160,-3.471538442343159,5.10125161450635
3261,-3.4802369628741125,5.215838186748127
3364,-3.5169986958035966,5.356693554558089
3465,-3.5247436793015106,5.506196822259774
3568,-3.5242201935739312,5.658753637785014
3671,-3.5170108248240295,5.806978628647594
3772,-3.501567035020278,5.943650968695415
3877,-3.4876638620864853,6.063695034885435
3978,-3.476931025885503,6.159989664734184
4079,-3.4679894510109905,6.226267087466471
4184,-3.423537003804893,6.279567608638231
4303,-3.3729331683830375,6.298766957238041
4404,-3.318286326881948,6.303835629979316
4507,-3.2709427995938682,6.297480647568039
4611,-3.2413366038767566,6.282399564037184
4713,-3.2386280294253753,6.263152931505828
4821,-3.273352742768811,6.243246303384393
4924,-3.358757654507094,6.19933552479675
5026,-3.4966790230263842,6.179373407833412
5127,-3.596516567283843,6.174718297586195
5228,-3.718861925593436,6.175423234654828
5329,-3.862884802795779,6.179613393925686
5431,-4.026636445508114,6.197472370068335
5532,-4.206377589120873,6.217598163555334
5633,-4.398429754624079,6.231065403389617
5737,-4.599524687743534,6.227293094232134
5848,-4.806947533690663,6.184037819665849
5950,-5.021374092299873,6.174432948757733
6053,-5.310594989798178,6.186852992688013
6160,-5.454206703151407,6.2023740491258215
6261,-5.735391353425686,6.230431906406333
6362,-5.939452217508775,6.228566209927699
6463,-6.1368893397675315,6.189613163252304
6565,-6.261134014073767,6.177859766047874
6666,-6.488418922879661,6.175333967269809
6768,-6.590276995330354,6.178475595512802
6869,-6.726177595897263,6.190918085983004
6972,-6.840401039457085,6.203611705785829
7076,-6.960377493144365,6.224162072746454
7178,-7.107941553507475,6.326802116577105
7279,-7.15690252267901,6.441320602095396
7380,-7.16121350691951,6.562865282755142
7481,-7.12883136457832,6.619456556202208
7585,-7.076129167478148,6.710788384777298
7686,-6.994097507998018,6.758934872131134
7790,-6.9363292518009905,6.702312213917897
7891,-6.896483730915323,6.53736648637867
7992,-6.896783199258684,6.354557461693962
8094,-6.921313593018951,6.121051132222323
8198,-6.930861292670319,5.90361336535379
8300,-6.924535995822818,5.713771361325529
8401,-6.88076081959528,5.505160076622069
8504,-6.874983521546287,5.27490961405827
8605,-6.88035060922233,5.110719398617975
8707,-6.908365520477108,4.849240099182519
8811,-6.930894931983435,4.479124347380969
8912,-6.885684223841116,4.191067716223919
9013,-6.874452739862594,3.9916131583718197
9114,-6.897880927062846,3.5782707366322035
9215,-6.930131615008114,3.259896927466214
9319,-6.928978421775419,3.045722095805172
9422,-6.874515570682563,2.61313780280425
9525,-6.888049138125155,2.2857757980781708
9626,-6.925565491365735,1.959567681882565
9727,-6.930956492024208,1.7432040855983768
9831,-6.876006693379941,1.3129308850788572
9932,-6.879728844664689,0.9981004528454579
10037,-6.913875990765362,0.6929172210414754
10143,-6.931304132750026,0.3965316950621118
10247,-6.8906077250255935,0.10714916232177603
10351,-6.874642475672697,-0.16751608254466616
10456,-6.883899490100852,-0.4252992986286813
10559,-6.9122293235992895,-0.6649772122195979
10663,-6.930894670753197,-0.8871574921407557
10764,-6.928142360793747,-1.0906480850695737
10866,-6.8893014754053015,-1.2733654350066919
10967,-6.876044372899306,-1.430203093128666
11073,-6.877808384423286,-1.6727257024197626
11175,-6.910496608787683,-1.920608998253737
11276,-6.94131436380923,-2.048382820931536
11379,-6.964188799881808,-2.0768438891728134
11481,-6.985970022106026,-2.0329578757210607
11585,-7.00169191095416,-1.941221564881334
11686,-7.003158084712018,-1.8188137160282503
11791,-6.990337024952062,-1.6887605911304073
11892,-6.962734130567621,-1.5763434369855924
11996,-6.917554876182229,-1.489603214456215
12097,-6.850485344018494,-1.4802632589026534
12199,-6.751976901269588,-1.4754449898032365
12300,-6.628159332183722,-1.4752535382909184
12401,-6.486440375946089,-1.4790311974931296
12502,-6.333681640775319,-1.4943787869846623
12603,-6.179351623347303,-1.5119378637987368
12705,-6.032017941354984,-1.5274605734941222
12806,-5.8998657422696565,-1.5311117480412224
12908,-5.789297666812238,-1.5301937572333009
13012,-5.707475636838988,-1.5253262982105273
13113,-5.658761630791774,-1.5143324561888472
13214,-5.637791916350898,-1.4925231261086798
13315,-5.635755496449759,-1.4411150281591552
13417,-5.649532412109391,-1.4085354195543205
13518,-5.671388332921048,-1.3789948138365675
13619,-5.695414973002394,-1.359849970080995
13721,-5.715584194306883,-1.3566306360242293
13822,-5.724897145287278,-1.3720661123393887
13926,-5.717265849896481,-1.4123595199580508
14027,-5.686691559369199,-1.4835464987356082
14137,-5.632456651976069,-1.5996688834129993
14239,-5.562574797721141,-1.7650763613281102
14340,-5.484455637564255,-1.973220785865182
14442,-5.396809852833172,-2.199883490056239
14544,-5.293936224703075,-2.412744758618829
14645,-5.173322539915438,-2.5853902194318326
14748,-5.0758910390765015,-2.7802762004184
14849,-4.995310911872471,-2.963555211386799
14952,-4.935255183135029,-3.122488644425368
15053,-4.894742099554287,-3.2325446139022618
15156,-4.888535162076295,-3.3006933199778734
15259,-4.912572867715154,-3.33786653100905
15360,-4.956015742445332,-3.351740859025516
15461,-5.007007528890406,-3.3472087385361453
15562,-5.053650030501874,-3.328118140403448
15666,-5.084783393246979,-3.301219785102254
15769,-5.088964240452416,-3.2732535167290124
15870,-5.054378653560713,-3.24827804445152
15972,-4.969391770299136,-3.229346483156593
16074,-4.862717552377345,-3.217986915467121
16178,-4.7680911395356596,-3.1849819208276497
16279,-4.65416262300623,-3.177772595694567
16381,-4.523163980847349,-3.177291577508843
16483,-4.377471703699884,-3.1814201155505435
16584,-4.219652735591614,-3.196286893381407
16685,-4.052330873074338,-3.2179492643932277
16786,-3.8777615551909954,-3.2375695120111154
16888,-3.697400607737328,-3.2415351968662613
16991,-3.5130407488031223,-3.2318755207071326
17092,-3.3250977148832637,-3.192387255035363
17193,-3.1412752369618104,-3.189090749200428
17298,-2.9621975354933854,-3.1942156608343435
17399,-2.7908963214292073,-3.212959294844047
17500,-2.6281454061693132,-3.231335277643642
17601,-2.475377177022371,-3.2432885135138916
17702,-2.3341880543047333,-3.2421387398931216
17803,-2.207747950545842,-3.2342831844297644
17905,-2.097897197547473,-3.198855881340462
18006,-2.010217594298608,-3.183869327655834
18107,-1.89591537890564,-3.1743261176416686
18212,-1.8248709889166115,-3.1873429448739006
18313,-1.7973250183622207,-3.2113060794075965
18414,-1.8041553313085137,-3.2364576608814906
18520,-1.8345674995101917,-3.2569339048435655
18621,-1.8797485076636904,-3.263404682953439
18722,-1.9291406357783547,-3.2485174677174653
18824,-1.9713755255139904,-3.2041611309719586
18925,-1.9958798914082323,-3.1212257602641604
19026,-1.9941819787303865,-2.9969980708336523
19128,-1.9863344170655794,-2.9406240386492297
19229,-1.978397040174364,-2.8753073740928405
19330,-1.9720474155548027,-2.80183662467113
19433,-1.9690017022026276,-2.72114117664434
19536,-1.968797567474089,-2.6340256259672543
19637,-1.9714796793593827,-2.5412920929543223
19738,-1.9779176056395973,-2.4438308685829644
19842,-2.010882152139485,-2.34590610414048
19945,-2.0209994605477943,-2.2408935749480836
20050,-2.0254596109956533,-2.1315889286099394
20152,-2.024248654766653,-2.0184383970446333
20256,-2.0213532916968515,-1.9027028640914194
20357,-2.0112096151335486,-1.783936220190192
20459,-1.9981074452989644,-1.6635777670974927
20563,-1.983815318754852,-1.5426630417862028
20664,-1.972234134982085,-1.4226611924409365
20765,-1.9693295562371655,-1.3053914615591713
20866,-1.9702666525400305,-1.1905259028599102
20967,-1.9771727617629098,-1.0790102503787162
21068,-2.0106918745228435,-0.9747775933790097
21169,-2.0208652309251427,-0.869716595140506
21273,-2.02538744786474,-0.7677231901179127
21374,-2.0254261811083087,-0.669776909490389
21475,-2.0235181253185486,-0.576997469106819
21585,-2.019017942179383,-0.49006579247408644
21688,-2.011335610012697,-0.4097386937465141
21790,-2.00222055688576,-0.33697716880957057
21891,-1.9965161758939247,-0.27270661721005096
21992,-1.9888309899067738,-0.21732625521761167
22094,-1.982025171114402,-0.12086912328615097
22207,-2.006450316009838,-0.027276339097433905
22308,-2.04230528216262,-0.0064057862903689165
22409,-2.0820963976506084,-0.017186331854850728
22512,-2.106868368820688,-0.037431467315415065
22613,-2.1432854487007225,-0.09571871161743112
22715,-2.1502520528728266,-0.12818643438292796
22819,-2.130138739538148,-0.18552883453437843
22921,-2.0759887526484206,-0.21054396261506447
23023,-1.978904621369201,-0.1859922454657049
23127,-1.8221497458435234,-0.17529561353809892
23231,-1.6139148155556846,-0.176241076722001
23332,-1.3715066666557163,-0.19717729082715837
23433,-1.1077563874539482,-0.2260451995581913
23536,-0.8286840740082368,-0.22797166954901565
23638,-0.5437754348585652,-0.1811098059872653
23739,-0.2856061047796277,-0.17560954429713588
23844,-0.13208891946474988,-0.1821541019916321
23946,0.11617738167599496,-0.20960227178734706
24050,0.23939942017615498,-0.22624892629250715
24153,0.3182956582953486,-0.2580354085787953
24255,0.3622119923377015,-0.3051524683483971
24361,0.3772846108036597,-0.35960571553933884
24465,0.36980672849212093,-0.41131503529882935
24566,0.34510294204217873,-0.449052074148585
24673,0.3104853621143734,-0.4638938461403128
24780,0.273224002286327,-0.44581133985074606
24881,0.2365128775115817,-0.3837432598586136
24982,0.18373793011084438,-0.2675760832758349
25084,0.1755835550353579,-0.1469520319402129
25187,0.17441758787738912,-0.03459693582936961
25288,0.1779051033998977,0.10042566194409887
25389,0.19175199868114579,0.25672206398326913
25490,0.21212703233675698,0.43203528038628203
25591,0.22929876803383165,0.6222331252324842
25692,0.2294455338268699,0.8209015830980735
25793,0.19183119905210003,1.0184176076916547
25894,0.17613091079644758,1.2264028175611483
25998,0.17797333526986603,1.4424838952722927
26105,0.1970416621758927,1.6646454662998316
26206,0.2207800262965443,1.886402675258506
26308,0.2296333629636203,2.098641284030108
26410,0.22294654607323644,2.2985114505521045
26514,0.18179119055835966,2.479172619082211
26615,0.1750205333025337,2.6573455240003554
26719,0.1776692330887523,2.822438223366304
26825,0.18854617700076998,2.9703105951450373
26929,0.2022576702183618,3.096244772379426
27036,0.2148696721122301,3.1965669723967745
27138,0.2300193044225106,3.4305653871201063
27247,0.2216905655767863,3.613954348813542
27349,0.19213314405390705,3.811283035334332
27452,0.19434464456886502,3.95969173129512
27553,0.2040588159402462,4.04313446498303
27656,0.21336909376286725,4.04773775208573
27759,0.21958098281625665,3.956876168183807
27860,0.21323051766980056,3.7513071233148803
27965,0.1770423092719571,3.419556832957116
28066,0.16976881455406959,3.1403606829685233
28167,0.17881759038026354,3.004864814084
28268,0.21769460086651132,2.849315520756439
28369,0.225360180467163,2.679338283004639
28470,0.22273853582632916,2.495576771996137
28571,0.20562776360896334,2.300238736941196
28672,0.18154525249014056,2.0935691350808594
28776,0.16934527647099795,1.8731764575003789
28880,0.17882640794467758,1.63768354303686
28983,0.22311033077726244,1.3851913434341265
29086,0.22309251067379607,1.1315699869166451
29187,0.19943652793806482,0.8739916508302812
29300,0.17182109425829586,0.6094708613537511
29401,0.17360376605680888,0.3328295646248829
29504,0.22184454154358985,0.04274671728158158
29605,0.22299527364270585,-0.24374057833487917
29708,0.19689737515511793,-0.5300365758111423
29809,0.1692256683529613,-0.8196662966467714
29910,0.17950387722789185,-1.1164953996439322
30011,0.22550925119571782,-1.4177433868400553
30112,0.21719794101063,-1.7129582246686994
30217,0.1834311618532181,-2.0057829658790296
30320,0.16900954899772033,-2.2990057830544766
30424,0.21274517781624042,-2.592369796584099
30529,0.22561470868726824,-2.8800233457558075
30630,0.20945399123702424,-3.1624695081356435
30733,0.17697247488514126,-3.4399668629787143
30837,0.1696583511858013,-3.7115451567973805
30938,0.21415018099128175,-3.9746344340817816
31039,0.2252878240752926,-4.2297843303164315
31141,0.21578846905057808,-4.476528021629222
31243,0.18796296912766106,-4.714249473936407
31346,0.1690688046480856,-4.940737708209348
31447,0.17251551002088844,-5.1541321759683605
31565,0.2148064237854039,-5.352637849015178
31668,0.22535452909438053,-5.598311986683821
31771,0.22190162700352958,-5.765800430497009
31872,0.2080896727859614,-5.917585603873138
31973,0.193066242178603,-6.0521500048320975
32075,0.18176465155587057,-6.351792054280513
32176,0.26389556631478683,-6.629742321164834
32277,0.4077729459659814,-6.773942024559471
32380,0.5303074160950882,-6.796554467386936
32485,0.6394530630021321,-6.729947191538748
32586,0.7130553298330984,-6.599159824860079
32688,0.732059303151562,-6.430847048254568
32789,0.6795562257429698,-6.259634050162227
32890,0.5346470771741333,-6.129873495030053
32993,0.26888905454763995,-6.084550101671191
33094,0.12139089690689064,-6.119893544948217
33195,0.0114140237612585,-6.1253616339861585
33298,-0.11111877138248168,-6.124590934140206
33400,-0.24544491762610646,-6.121007093991915
33501,-0.3902381261622143,-6.106210594350316
33602,-0.5451639221532854,-6.087977817926638
33703,-0.7099536081343437,-6.071465374752419
33804,-0.8849707726469708,-6.069123448396875
33906,-1.0694915615538019,-6.079698917665858
34007,-1.2640871776089069,-6.121070108907491
34111,-1.4628096926725969,-6.125568960908172
34214,-1.6668846172433578,-6.116970375453939
34317,-1.8757503679713619,-6.094260733926847
34418,-2.08977749958195,-6.071391054308962
34519,-2.3093238743043147,-6.069850961749035
34621,-2.5340158452716346,-6.111623301165989
34722,-2.759872514718725,-6.1254627291221775
34827,-2.987113617436089,-6.121172069707194
34930,-3.215539418179739,-6.097650999003357
35032,-3.445009545079648,-6.0717433392687905
35133,-3.67460845580058,-6.069738143144323
35243,-3.9025110252694737,-6.11116316220132
35345,-4.128848700767833,-6.125499380335408
35446,-4.353356174794368,-6.121389875484153
35547,-4.575820821404956,-6.098515160647522
35648,-4.795014928234397,-6.0739517964605065
35749,-5.008891794897326,-6.069088566551067
35855,-5.216449066116563,-6.082172557651209
35957,-5.416018761587339,-6.12326125203417
36061,-5.611654867959196,-6.124631822884214
36163,-5.800816784761981,-6.115266862539461
36264,-5.982746544212233,-6.095581811569532
36365,-6.1559560521496435,-6.0746377451464095
36469,-6.31849984839783,-6.068947160988136
36572,-6.470217802315929,-6.0720741057263865
36673,-6.609466291662914,-6.106600844788055
36774,-6.738669840622947,-6.119827381670552
36876,-6.856130003614401,-6.12570889784249
36981,-6.960857709773427,-6.125019136377687
37084,-7.191586516300793,-6.1334545014661845
37186,-7.406614843612563,-6.218380115968313
37290,-7.504351384157775,-6.383670413826687
37393,-7.5162392594892955,-6.595091946921791
37496,-7.4873995148987325,-6.822724613286314
37597,-7.3999692080431565,-6.967753032676449
37698,-7.282482479139349,-7.014387951936581
37812,-7.159952798095977,-6.93093370523742
37916,-7.001077089324676,-6.552386275239441
38017,-7.008315912860172,-6.085232583859373
38119,-7.021896603403757,-5.951168544261851
38222,-7.025746234714242,-5.853623674293872
38323,-7.02257583888908,-5.64021609257087
38424,-7.007011939456539,-5.465347918062233
38525,-6.993533870914551,-5.342026433580102
38628,-6.969023009853287,-5.07943130197219
38731,-6.972535251802773,-4.867731563870017
38832,-7.016942479185824,-4.642151677771456
38935,-7.025388281295348,-4.4875200477019455
39036,-7.0217773584651555,-4.248719225122134
39142,-6.9972192033045415,-4.0023979964131815
39246,-6.968893653939175,-3.6604245818717316
39350,-6.98099986359173,-3.3923434478062604
39454,-7.025420896913803,-3.114998802808682
39557,-7.018901676589566,-2.8348588181452503
39658,-6.98679655828273,-2.550377805937268
39763,-6.969047345838678,-2.25955441819686
39865,-7.009126055691942,-1.9611054874011704
39968,-7.0252148432403025,-1.6602051508805915
40071,-7.00833244085569,-1.35733388075637
40172,-6.973488664128287,-1.0519848136711036
40274,-6.97295560824069,-0.7433168654088809
40377,-7.023328787075678,-0.43254274561357176
40479,-7.021306360338394,-0.1219099014969048
40583,-6.987461470371353,0.18912774219217762
40684,-6.968603281436171,0.5001469699106023
40786,-7.01299278355982,0.8092051428626226
40889,-7.024653928493605,1.1168586958202593
40990,-7.00299344598542,1.423262677665432
41094,-6.971393035007837,1.7275294141430164
41197,-6.974545127399334,2.0270462204865574
41299,-7.02381509006275,2.3198993847765648
41400,-7.02178025387108,2.610540589419643
41501,-6.99283615915966,2.897601020140638
41603,-6.968988498484188,3.1785870231434483
41704,-6.979157206016814,3.4506923911439573
41806,-7.024739933901262,3.7129058790212697
41909,-7.022328542950869,3.970745135783116
42010,-6.9980120994152255,4.221792792343815
42111,-6.971605049467272,4.46388774216808
42212,-6.969876444340805,4.6943966560462105
42315,-7.010922524143938,4.911645470419261
42420,-7.025625779848885,5.119974337743122
42521,-7.023149919925789,5.317908664563396
42625,-7.008261947613072,5.5042482101007
42738,-6.987609372570316,5.677744222645911
42839,-6.971450403393911,5.837231464187627
42942,-6.96873393133916,5.982042460284388
43045,-6.975919892471326,6.159570058918973
43146,-7.052340716328764,6.641588549410674
43249,-7.092593932587608,6.907167315142998
43351,-7.160097238577871,6.996894062115387
43454,-7.235854391922808,6.95040488988647
43559,-7.303419937183686,6.8080294312507785
43662,-7.351218226281152,6.618581320624459
43764,-7.353790673645559,6.3903729599494214
43868,-7.26270066949181,6.22793623007705
43971,-7.088526975876674,6.126865060851405
44072,-6.9125063189520715,6.099104408018478
44173,-6.745044929451829,6.079111645379773
44275,-6.545576500860888,6.068978743116672
44376,-6.315642660763643,6.077532235442658
44478,-6.053902463797839,6.123190097235348
44580,-5.778293225394882,6.1221174611266385
44682,-5.492451496556784,6.09495019768046
44785,-5.194930433257137,6.0697547513823045
44886,-4.872209374745392,6.105981959064887
44991,-4.548948018864789,6.124234672673965
45092,-4.235599037720218,6.107330303366974
45193,-3.9310579303076927,6.073383939512832
45298,-3.6225122354915396,6.075125397195067
45400,-3.311838977420277,6.122380907193094
45503,-3.031132043499981,6.1218382632462855
45606,-2.775281613691906,6.097669811095009
45707,-2.5410389116422913,6.0718919934127396
45810,-2.327928653523538,6.070095354121949
45922,-2.1443810374528356,6.082755983947322
46023,-1.9950729922394304,6.1199416655659675
46124,-1.7721944981970637,6.124101617096537
46225,-1.5994836970900108,6.115517484434395
46326,-1.4698888553093417,6.102452793997405
46433,-1.3924224858872585,6.098962242404696
46535,-1.3703366246107935,6.100232739794274
46636,-1.3986700613994436,6.104173842704648
46737,-1.4777327763349237,6.11476659265036
46841,-1.6152756618063384,6.1277381450435
46942,-1.8113214224397296,6.129799820176931
47044,-2.0186491055335476,6.09118620870207
47151,-2.114701586785537,6.080782193536006
47258,-2.2263948868684342,6.075297036886923
47361,-2.3533518455122624,6.075569563067999
47462,-2.4945914726641494,6.079441099187242
47570,-2.650588400171715,6.0957451191638885
47673,-2.8771600038719063,6.121173393954694
47783,-3.0568826566915925,6.130732976324316
47884,-3.2424386933059144,6.126815513571667
47985,-3.4286086552248842,6.085813464818965
48086,-3.6265740097669172,6.074765914693387
48193,-3.831932937094928,6.077740545254001
48294,-4.043361673018291,6.097986946097684
48397,-4.2571044537158995,6.122037222298132
48498,-4.469735200483624,6.1306801785774665
48601,-4.680785672308905,6.121831365705707
48704,-4.88916203729605,6.078309999605889
48805,-5.098709806188025,6.075316590071878
48908,-5.305230729215284,6.084519864186013
49009,-5.440310351808796,6.100399275382103
49116,-5.5726389345378475,6.115949315292055
49218,-5.828269166809824,6.130945141753207
49319,-6.070987977159037,6.119746219016065
49425,-6.244292114485088,6.080242989702213
49526,-6.405687732819439,6.074446443954736
49627,-6.5549370542807,6.076623893182657
49728,-6.690907266363731,6.086458982670847
49829,-6.812837012349862,6.100419652407801
49930,-6.920054893664674,6.1129495756356365
50031,-7.034278868120564,6.126228833228659
50133,-7.230333775392634,6.171563075580826
50234,-7.3400916950964685,6.251435716213218
50339,-7.36705132423372,6.330644484509679
50446,-7.341138979873723,6.434480579982458
50552,-7.302069304887676,6.499048710578239
50653,-7.197301805809865,6.58526359995622
50756,-7.11200576528985,6.581643057540878
50858,-7.0421914212380745,6.49465135730839
50959,-7.0140499467469954,6.301042943453877
51061,-7.028616328260804,6.0702494882235305
51165,-7.031337832653441,5.972197799748531
51266,-7.030126764567511,5.86192739271202
51378,-7.023594563398521,5.740340892716191
51479,-6.981881415506572,5.563511168300828
51580,-6.97436271449844,5.417948549716703
51682,-6.975703987396266,5.2623493603902185
51784,-6.98002043727372,5.15343023824103
51885,-6.998468961656985,4.982269220435397
51990,-7.018911452407135,4.80333587518915
52093,-7.030963513486798,4.618139050809364
52197,-7.023158520724347,4.363298934210449
52306,-6.9806433134819725,4.167923696042225
52409,-6.974737549425558,3.9654096843081583
52510,-6.982234426084668,3.7581783059356493
52615,-7.004185172958861,3.547199006455087
52718,-7.028362823263445,3.333882691182825
52819,-7.030211669675098,3.1194161509034295
52920,-6.9921469636454425,2.903961042113064
53024,-6.97524188115439,2.6871762998605355
53125,-6.977033421588762,2.470336282458454
53227,-6.996839321862883,2.2546620063713805
53328,-7.021681856842874,2.040926628641223
53429,-7.030879977433679,1.8290644780590883
53530,-7.022983889531602,1.619239601089351
53635,-6.979871177032888,1.4106746479460572
53736,-6.974430317986631,1.2080219129545429
53837,-6.982287237888211,1.0110309029867723
53940,-7.002492389514604,0.820503491352647
54043,-7.024684641539518,0.6363986570023673
54145,-7.030813876949167,0.4578994219788358
54248,-7.02563780024429,0.28595631645219177
54349,-6.986791469843224,0.11960298806213768
54451,-6.975235311633669,-0.03569379170512682
54552,-6.97506422502728,-0.18056624069154192
54653,-6.976847992823945,-0.2713848412886152
54754,-6.985805608049431,-0.39837877232586105
54855,-6.999166454932466,-0.5140802586123087
54967,-7.015016872301999,-0.6502254047534846
55071,-7.032327475824645,-0.8435228473113251
55178,-7.0428983629422435,-1.069645780167365
55282,-7.05635510422226,-1.183532941481069
55383,-7.060308136020328,-1.1982327519289615
55484,-7.0835026822766665,-1.1500883087234925
55585,-7.102444831305448,-1.0550255942421658
55686,-7.113902651923175,-0.9389382385385646
55787,-7.110396672475993,-0.8252696009743753
55896,-7.0839040071151915,-0.7345982205034163
56004,-7.001637011444279,-0.6882195966752417
56105,-6.892490979802151,-0.7028060227721586
56208,-6.741465134160415,-0.7248769089562963
56311,-6.56024700164298,-0.743911243450906
56412,-6.36053583822351,-0.7472615308106086
56513,-6.153103670779041,-0.7098522788538029
56614,-5.941324710178006,-0.7033348897641996
56715,-5.804077155687947,-0.7056357143812668
56816,-5.612392333436326,-0.7165484577215632
56918,-5.446890006827798,-0.7274069091550738
57019,-5.316719064212469,-0.7276484711308198
57120,-5.225680082281943,-0.7090485525260805
57224,-5.165044804848629,-0.6749942545126525
57326,-5.128232212663294,-0.6322043331658963
57430,-5.108786891559832,-0.5833364986494767
57532,-5.099042904503937,-0.5119584414650071
57634,-5.095365974248708,-0.45817089531276334
57735,-5.087755629163255,-0.4064368216069738
57838,-5.077174272689045,-0.3400876346939118
57939,-5.041948675640025,-0.3011384263303197
58042,-4.98681722317066,-0.27471520927521886
58143,-4.9634720124453064,-0.25944632611172014
58248,-4.9697798674689935,-0.25298018788728965
58350,-4.986540247956364,-0.25178507531977656
58451,-4.993613141455842,-0.2547241389362534
58554,-4.971043301392657,-0.26024153725322197
58656,-4.898985842953372,-0.26607764481137536
58758,-4.75710053145861,-0.2740523937962758
58859,-4.525201054821416,-0.29806336271113865
58960,-4.311679339056557,-0.3231869947857182
59062,-3.9091083562235034,-0.3240244594927226
59163,-3.792069550434465,-0.28906017703601955
59264,-3.5277820391727333,-0.26884277449991256
59366,-3.38159345029665,-0.26904376649792916
59469,-3.1462693988157486,-0.2871410443226936
59570,-2.892947689700293,-0.3124520918986171
